song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,valence,time_signature,popularity,Stream,track_id
Tumhavar Keli Mee Marji Bahaal,Usha Mangeshkar,/artist/usha-mangeshkar-2,207000,Marathi,04-04-2022,0.05,0.16,0.722,0.137,-10.199,0.066,128.02,1,7,0.06,4,70,11190520,54JPZx9H7lTpIplgNrBibs
Zalya Tinhisaanjha,Usha Mangeshkar,/artist/usha-mangeshkar-2,363000,Marathi,08-02-2005,1,0.176,0.312,0.12,-2.768,0.029,137.98,0,6,0.0829,4,82,9168134,6jOcR9a3Sy280byWmgD6tC
He Surano Chandra Vha,Archana Kanhere,/artist/archana-kanhere,414000,Marathi,10-02-2015,0.95,0.53,0.234,0.644,-2.205,0.082,129.346,0,9,0.07,4,92,4323548,2Tl68Iw00jnXtTMXGMi6Bp
Thamb Ga Pori,Mahendra Kapoor|Usha Mangeshkar,/artist/mahendra-kapoor|/artist/usha-mangeshkar-2,197000,Marathi,08-12-2003,0.83,0.86,0.971,0.65,-11.507,0.043,138.025,1,8,0.057,4,48,5736877,6lPG6OGuXFpdwwvRq9Qy05
Sansar Mandite,Asha Bhosle,/artist/asha-bhosle-1,361000,Marathi,09-10-2015,0.82,0.875,0.233,0.83,-12.508,0.0687,127.962,1,0,0.049,4,56,5498246,4mKWOlIr0qarRGiGOrjsFX
Vithoo Mauli Tu,Jaywant Kulkarni|Sudhir Phadke|Suresh Wadkar,/artist/jaywant-kukarni|/artist/sudhir-phadke|/artist/suresh-wadkar,315000,Marathi,04-07-2005,0.93,0.81,0.452,0.797,-5.147,0.0547,137.871,1,6,0.0594,4,44,9362250,5G09l6HsrZtQ2vZKJEcqZR
Naki Doli Chhaan,Usha Mangeshkar,/artist/usha-mangeshkar-2,205000,Marathi,02-12-2013,0.98,0.122,0.607,0.931,-7.372,0.09,130.742,1,9,0.0707,4,31,3085304,76yaWCa4PvwmaaFlAqP1Xp
Ekvira Aai Tu Dongaravari,Shaila Chikhale|Veena Bamne|Shrikant Narayan,/artist/shaila-chikhale|/artist/veena-bamne|/artist/shrikant-narayan,294000,Marathi,07-02-2021,0.74,0.98,0.153,0.593,-6.485,0.0784,140.014,1,2,0.096,4,59,6771888,1YPBijFdIvyccdbhoh1zxU
Raat Ashi Preet Ashi,Sachin|Anuradha Paudwal,/artist/sachin|/artist/anuradha-paudwal-2,348000,Marathi,01-02-2024,0.1,0.21,0.939,0.443,-3.85,0.0491,128.02,0,4,0.0593,4,31,7857812,3cXULIwtN4Rb8h2DpgHMY6
Ha Khel Sawalyancha,Mahendra Kapoor,/artist/mahendra-kapoor,259000,Marathi,04-06-2016,0.22,0.344,0.474,0.45,-12.856,0.06,135.99,1,0,0,4,61,7666410,5mm7FpSOnPAMP9WUUW6gEx
Navi Navi Navari Mee,Jaywant Kulkarni|Pushpa Pagdhare|Sulochana Chavan,/artist/jaywant-kukarni|/artist/pushpa-pagdhare|/artist/sulochana-chavan,304000,Marathi,09-05-2018,0.06,0.08,0.993,0.533,-8.614,0.0549,128.029,1,5,0.002,4,39,1160261,5DOPNyEs4nWEQN0k0B1da6
Chal Jodin Phiraya,Milind Shinde,/artist/milind-shinde,338000,Marathi,09-10-2002,0.57,0.175,0.714,0.836,-8.951,0.098,137.998,1,1,0.0833,4,77,6228529,1ZAOzfJ9I7HxfTcyI9YGde
Sur Tech Chhedita,Mahendra Kapoor,/artist/mahendra-kapoor,212000,Marathi,07-03-2013,0.65,0.85,0.686,0.672,-9.313,0.002,135.983,1,7,0.071,4,70,8901481,51sWSnHlhnTfYP1ghy6ATz
Lugdyat Gamawal,Milind Shinde,/artist/milind-shinde,270000,Marathi,03-04-2012,0.61,0.807,0.317,0.977,-11.846,0.0039,138.004,1,7,0.008,4,57,2999113,764Z49gfd8sjsyhxTxu6oD
Eka Talyat Hoti Badke,Asha Bhosle,/artist/asha-bhosle-1,182000,Marathi,11-03-2020,0.34,0.84,0.421,0.627,-7.747,0.0545,127.977,0,0,0.07,4,62,7186437,2j5lUXxCIDY3Bhp5lpC5Zl
Aala Aala Vara,Asha Bhosle|Anuradha Paudwal,/artist/asha-bhosle-1|/artist/anuradha-paudwal-2,308000,Marathi,03-10-2011,0.24,0.57,0.578,0.74,-4.151,0.0567,128.011,0,9,0,4,99,8291289,3EVtH0QNldqN4Aytmkh1Zc
Pori Jaraas Lavshil Ka,Mahendra Kapoor|Shaila Chikhale,/artist/mahendra-kapoor|/artist/shaila-chikhale,312000,Marathi,03-03-2011,0.29,0.468,0.912,0.409,-8.78,0.0814,128.045,0,2,0.078,4,91,2617084,5UjMWtsdwDuKFQTFEw5gHS
Gomu Sangtina Mazya,Hemant Kumar|Asha Bhosle,/artist/hemanta-mukherjee|/artist/asha-bhosle-1,262000,Marathi,08-09-2018,0.35,0.5,0.965,0.772,-5.956,0.069,137.982,0,4,0.0325,4,25,4868785,7pQoVrSWEVmzzhdPg6ctBg
He Chandane Phoolani Shimpit,Anuradha Paudwal,/artist/anuradha-paudwal-2,249000,Marathi,10-11-2012,0.88,0.968,0.616,0.762,-13.518,0.02,136.012,0,1,0.032,4,38,10406327,4rvyuUdvtX5IsQ1jw86tZB
Dongar Kathadi Thakaradi,Chandrakant Kale|Ravindra,/artist/chandrakant-kale|/artist/ravindra,112000,Marathi,10-03-2019,0.51,0.44,0.508,0.58,-4.599,0.06,130.009,1,1,0.003,4,63,5287332,3DvoFR7mas3JPmQ60Ddig9
Ram Ram Pahwan,Sulochana Chavan|Krishna Kalle,/artist/sulochana-chavan|/artist/krishna-kalle,222000,Marathi,01-06-2006,0.22,0.116,0.7,0.3,-13.519,0.09,138.009,0,8,0.008,4,60,1601892,4xUIR0Nc9A4WPflfTXz47P
Swami Samarth Majhi Aai,Anuradha Paudwal,/artist/anuradha-paudwal-2,329000,Marathi,08-12-2010,0.4,0.493,0.605,0.034,-7.281,0.06,139.988,0,6,0.0261,4,52,1437102,3jYJmCTfi960TnppOkx7wI
Satyam Shivam Sundara,Uttara Kelkar,/artist/uttara-kelkar,276000,Marathi,01-03-2017,0.25,0.96,0.747,0.652,-8.813,0.071,131.991,1,1,0.06,4,39,6181795,727wlX0V6NX5VUTEzc1yNV
Anjanichya Soota,Mahendra Kapoor,/artist/mahendra-kapoor,411000,Marathi,09-04-2008,0.37,0.467,0.482,0.852,-13.095,0.04,138.076,1,9,0.01,4,38,5875147,6Fwn8n0PemjoHV5gZd4YOx
Mala Ho Mhantat Lavangi Mirchi,Sulochana Chavan,/artist/sulochana-chavan,198000,Marathi,02-12-2012,0.66,0.45,0.482,0.168,-9.898,0.0313,130.027,1,6,0.09,4,96,7909637,4Ueiwuf7g8lWnDkmf60tKr
Aaj Rani Purvichi Preet,Sudhir Phadke,/artist/sudhir-phadke,385000,Marathi,02-04-2007,0.82,0.3,0.202,0.381,-7.913,0.0116,138.018,0,6,0.086,4,71,8067196,0KszC6Rft5uM7L8knEidBY
Kadhi Lagel Re Vedya Tula Godi Abhangachi,Pralhad Shinde,/artist/pralhad-shinde-1,485000,Marathi,02-04-2011,0.98,0.17,0.305,0.31,-12.281,0.092,139.926,0,1,0.006,4,58,10629758,7f9O6WpjDUsdbpOuDr1SA7
Soniyachi Ugavali Sakaal,Anand Shinde,/artist/anand-shinde,298000,Marathi,06-08-2016,0.33,0.95,0.918,0.636,-5.438,0.0113,131.954,1,4,0.05,4,41,806486,3set4caUrGImdXcfm5IKuJ
Jivanath Hi Ghadi,Lata Mangeshkar,/artist/lata-mangeshkar,246000,Marathi,08-06-2004,0.22,0.19,0.298,0.198,-12.53,0.068,134.957,1,2,0.033,4,46,6998253,4fmVt9j0WTJZsasd0P30lG
He Nav Nav Lugad,Anand Shinde,/artist/anand-shinde,370000,Marathi,02-02-2013,0.88,0.864,0.663,0.87,-7.442,0.07,135.839,1,1,0.038,4,93,8369251,65kcb0QjnnNmabGl7a25uR
Vitari Prakhar Tejobal,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,183000,Marathi,11-08-2004,0.61,0.486,0.928,0.033,-2.625,0.045,138.005,0,11,0.008,4,45,202857,6P3In6sE1IruNj3s8MHFFS
Sakhar Zopemadhi Mee Asata,Dada Kondke|usha Chavan,/artist/dada-kondke|/artist/usha-chavan,235000,Marathi,06-12-2015,0.33,0.99,0.6,0.195,-8.138,0.099,127.993,1,0,0.0958,4,35,10536759,7DJpue54aq2pLOcpGJUj7r
Gomu Sangtina Mazya,Asha Bhosle|Hemant Kumar,/artist/asha-bhosle-1|/artist/hemanta-mukherjee,262000,Marathi,05-06-2004,0.61,0.68,0.634,0.098,-11.571,0.1,137.97,0,10,0.064,4,31,4722285,7pQoVrSWEVmzzhdPg6ctBg
Dhav Paav Swami Smartha,Suresh Wadkar,/artist/suresh-wadkar,337000,Marathi,08-03-2024,0.53,0.018,0.402,0.595,-13.803,0.091,138.003,1,5,0.02,4,67,10348136,3QaE5yi7fTu1W0Ll6An30B
Utha Sakal Jan Uthile Narayan,Usha Mangeshkar,/artist/usha-mangeshkar-2,199000,Marathi,11-01-2011,0.52,0.211,0.686,0.759,-7.892,0.06,128.024,1,8,0.0181,4,48,3424364,1Ny32t068LJdKdK2vZKTPD
Utha Utha Swami Smartha,Anuradha Paudwal,/artist/anuradha-paudwal-2,367000,Marathi,06-02-2003,0.97,0.02,0.501,0.418,-6.951,0.002,140.013,0,7,0.08,4,74,1885363,49uttAWqYMBqtfAphTCCm8
Nao Tuzaghenyasathi,Suresh Wadkar|Dada Kondke,/artist/suresh-wadkar|/artist/dada-kondke,382000,Marathi,01-08-2013,0.04,0.308,0.601,0.349,-7.656,0.0808,132.018,0,0,0.0472,4,30,5324219,3YVYJ08vHUh8UvXsh3Cgji
Hi Vaat Door Jaate,Asha Bhosle,/artist/asha-bhosle-1,175000,Marathi,10-04-2005,0.63,0.38,0.699,0.913,-3.939,0.0654,137.999,1,10,0.02,4,30,1824814,2dIyX8qreGYmeDy2ykniWg
He Rashtra Devtanche,Rani Varma,/artist/rani-varma,188000,Marathi,11-01-2006,0.96,0.847,0.207,0.488,-2.786,0.07,128.008,0,7,0.01,4,40,1322639,5dHPAYG8pBcQKuGQzbU3ZK
Akhercha Ha Tula Dandvat,Lata Mangeshkar,/artist/lata-mangeshkar,279000,Marathi,03-04-2003,0.81,0.2,0.687,0.882,-11.582,0.099,131.815,0,8,0.008,4,39,8807799,0EOYB5Dhk3YeLrjvajYiIj
Angathi Hi Lay Molachi,Usha Timothy|Jaywant Kulkarni,/artist/usha-timothy|/artist/jaywant-kukarni,263000,Marathi,06-05-2008,0.98,0.848,0.71,0.313,-4.18,0.06,137.994,1,1,0.0129,4,47,4024265,4TF8N6VQoHAs7y0nY28sNZ
Ye Re Ghana,Asha Bhosle,/artist/asha-bhosle-1,215000,Marathi,05-07-2015,0.37,0.77,0.02,0.843,-6.387,0.04,131.976,0,4,0.032,4,33,9191432,4mdGdWXs45v42OFghiZIep
Ya Ravji Basa Bhavji,Asha Bhosle,/artist/asha-bhosle-1,358000,Marathi,11-03-2012,0.23,0.264,0.987,0.697,-13.111,0.0597,138.012,1,8,0.076,4,79,10558914,1YrHmZNSG9MI3LNp8v06Cc
Mala Ishqachi Ingali Dasali,Usha Mangeshkar,/artist/usha-mangeshkar-2,299000,Marathi,06-01-2006,0.56,0.66,0.472,0.902,-8.032,0.0949,139.976,1,7,0.08,4,75,2047033,2fZVnohc8ggmLcEd4tOH4h
Laakh Jyoti Ujkati,Anuradha Paudwal,/artist/anuradha-paudwal-2,300000,Marathi,01-06-2007,0.55,0.745,0.336,0.147,-11.191,0.021,129.972,1,6,0.04,4,78,1270645,2fpA6OsScmzks5f5GU2raU
Surat Piya Ki Na Chhin Bisaraye,Dr. Vasantrao Deshpande,/artist/dr-vasantrao-deshpande-1,181000,Marathi,04-06-2023,0.16,0.06,0.417,0.777,-10.182,0.036,127.996,0,1,0.06,4,33,6941794,3BtguT5rslkTfwhvDdNEJg
Phad Sambhal,Sulochana Chavan,/artist/sulochana-chavan,217000,Marathi,10-02-2011,0.85,0.545,0.33,0.429,-9.39,0.067,128.012,0,0,0.03,4,92,5128067,6D7wbJ5Twx9z8HMYZj5Gcb
Mi Re Tujhya Sangati Ne,Anuradha Paudwal,/artist/anuradha-paudwal-2,346000,Marathi,02-08-2005,0.11,0.32,0.041,0.457,-11.334,0.06,135.977,0,5,0.0434,4,65,8677921,43g5nJ0kqLdJvj0jL4PbpO
Shura Mi Vandile,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,175000,Marathi,11-09-2021,0.34,0.36,0.716,0.425,-5.764,0.0908,135.984,1,2,0.04,4,60,4259868,71UFWMvVhzsyMwKPFoRAEY
Aarti Dattachi,Rajashree Thosar|Swati Pandit,/artist/rajashree-thosar|/artist/swati-pandit,854000,Marathi,08-05-2011,0.78,0.74,0.583,0.445,-5.842,0.013,135.945,1,1,0.085,4,93,3223297,52idJEaweriXBAyJUpLozY
Maage Ubha Mangesh Pudhe Ubha Mangesh,Asha Bhosle,/artist/asha-bhosle-1,252000,Marathi,09-06-2017,0.7,0.933,0.301,0.813,-9.853,0.03,127.979,1,6,0.0955,4,86,2081018,7MBNBZ21Ps7ums0AgIksxx
Avgha To Shakun,Kishori Amonkar,/artist/kishori-amonkar,263000,Marathi,06-02-2022,0.1,0.68,0.985,0.41,-12.454,0.052,132,1,6,0.06,4,40,10902511,1sDFB1Bjc8LYQbi8a6OfpT
Taroon Aahe Ratra Ajuni,Asha Bhosle,/artist/asha-bhosle-1,358000,Marathi,03-05-2008,0.82,0.994,0.393,0.141,-5.983,0.09,127.981,0,11,0.0641,4,52,4549497,3GVx6mAcbOnJSK2ccVi1vh
Reshmachya Reghani,Asha Bhosle,/artist/asha-bhosle-1,75000,Marathi,03-02-2013,0.12,0.45,0.628,0.33,-8.575,0.03,138.027,1,7,0.054,4,26,10624957,2vWmVve3qoxqIA9kEXo5Wk
Chandane Shimpit Jashi,Asha Bhosle,/artist/asha-bhosle-1,215000,Marathi,05-02-2004,0.89,0.173,0.461,0.05,-8.911,0.06,138.016,0,4,0.0739,4,39,2447250,6gKIZXhQcglRwdqQrWTy3L
Majhi Radha Rusali Ka,Sunil Kumar,/artist/sunil-kumar,285000,Marathi,10-04-2005,0.97,0.76,0.566,0.309,-4.605,0.0361,138.024,0,1,0.0236,4,75,3173444,46Wz6YMhNTZRCgBrAqFXDu
Ananta Tula,Pandurang Dixit|Radharaman Kirtane,/artist/pandurang-dixit|/artist/radharaman-kirtane,161000,Marathi,03-01-2007,0.51,0.206,0.053,0.907,-4.648,0.0328,137.945,1,7,0.0451,4,89,11191394,2J0W0hAooOdLn1DYAVkJDN
Cheebe Pavsan Raan Jhaala Aabadani,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,392000,Marathi,11-01-2009,0.48,0.5,0.028,0.546,-3.506,0.0692,132.011,0,6,0.027,4,47,7663186,6FxLJf1XuGx0NJ00RXMFeq
Ka Re Durawa Ka Re Abola,Asha Bhosle,/artist/asha-bhosle-1,183000,Marathi,06-03-2006,0.12,0.754,0.151,0.775,-4.354,0.017,127.995,0,5,0.07,4,27,78502,0HIdG2YPwFY4kvKKgiddfV
Shubham Karoti Kalyanam,Lata Mangeshkar,/artist/lata-mangeshkar,205000,Marathi,04-07-2014,0.02,0.574,0.811,0.888,-7.653,0.006,137.986,1,7,0.052,4,32,6827229,6GvCoBuuDBOlvygy0nTG7X
Kas Kaay Patil Bar Haay Ka,Sulochana Chavan,/artist/sulochana-chavan,209000,Marathi,07-03-2014,0.13,0.6,0.14,0.447,-7.707,0.01,137.569,1,6,0.1,4,48,2428366,0XpVjlgqcck7lQIlDaS4bB
Kashacha Khara Khota Piktay Ra,Pralhad Shinde,/artist/pralhad-shinde-1,269000,Marathi,02-08-2007,0.91,0.52,0.275,0.929,-6.148,0.08,136.031,0,11,0.037,4,54,1434556,2JLCo7wYZBH4dDUeJvQfBp
Mi Maze Mohit,Kishori Amonkar,/artist/kishori-amonkar,299000,Marathi,08-01-2011,0.48,0.98,0.236,0.676,-4.146,0.007,138.04,0,11,0.09,4,43,2484575,5RxgLiBP6giUVPd18Oachn
Raya Chala Ghodyavarti Basu,Usha Mangeshkar,/artist/usha-mangeshkar-2,202000,Marathi,02-10-2022,0.52,0.235,0.837,0.102,-5.459,0.0498,128.006,0,6,0.088,4,29,10984037,1vDrgznY698vxgg7xYujoO
Majhya Devach Darshan Gheshil Ka,Mahendra Kapoor|Shaila Chikhale,/artist/mahendra-kapoor|/artist/shaila-chikhale,320000,Marathi,10-06-2018,0.3,0.26,0.821,0.508,-9.7,0.0309,139.994,0,11,0.0908,4,32,155799,1BbHnCyljBSvak5TDKLXlj
Taroon Aahe Ratra Ajuni,Asha Bhosle,/artist/asha-bhosle-1,358000,Marathi,08-11-2010,0.99,0.599,0.372,0.956,-11.383,0.017,139.031,0,4,0.036,4,43,10848847,3GVx6mAcbOnJSK2ccVi1vh
Gandh Phulancha Gela Sangun,Suresh Wadkar|Asha Bhosle,/artist/suresh-wadkar|/artist/asha-bhosle-1,262000,Marathi,07-11-2020,0.84,0.167,0.747,0.894,-13.077,0.0131,131.995,0,5,0.05,4,64,383390,3m8J71qdwM4nkbr675UDuv
Jai Dev,Pandurang Dixit|Radharaman Kirtane,/artist/pandurang-dixit|/artist/radharaman-kirtane,113000,Marathi,01-07-2007,0.37,0.88,0.438,0.503,-3.607,0.031,132.038,0,4,0.041,4,83,6389560,68UmOWNhqjWMfyRI0le1VU
Shodhu Mee Kuthe,Lata Mangeshkar,/artist/lata-mangeshkar,202000,Marathi,01-10-2003,0.73,0.054,0.835,0.553,-11.664,0.03,138.013,0,6,0.07,4,54,3714633,4MnXbBiErLwGBNQgjObiQR
Ghei Chhand Makarand - Ptjitendra Abhisheki,Pandit jitendra Abhisheki,/artist/pandit-jitendra-abhisheki-1,405000,Marathi,02-01-2004,0.26,0.98,0.407,0.287,-10.098,0.0878,128.042,1,2,0.02,4,76,7362942,5gXJdcsmpGWwpNaeg1uMYG
Thaamb Ga Sajani,Sachin|Anuradha Paudwal,/artist/sachin|/artist/anuradha-paudwal-2,342000,Marathi,04-11-2009,0.93,0.08,0.109,0.783,-5.107,0.0321,133.021,0,0,0.0181,4,43,2809544,6mgWwWai7qSPgzVolVsoqL
Aale Jagi Bhimraya,Milind Shinde,/artist/milind-shinde,240000,Marathi,03-04-2007,0.6,0.307,0.392,0.788,-10.539,0.01,139.981,1,9,0.1,4,52,10885952,4qwQbmZmXxI3sVnMFU0R0k
Ya Bhavanatil Geet Purane,Dr. Vasantrao Deshpande,/artist/dr-vasantrao-deshpande-1,199000,Marathi,05-09-2000,0.46,0.18,0.634,0.845,-12.614,0.021,137.956,1,8,0.0067,4,61,9450937,2WAf261n3etemBfDY2pLuU
Aaho Karbhari,Asha Bhosle,/artist/asha-bhosle-1,219000,Marathi,06-06-2002,0.36,0.211,0.325,0.468,-6.988,0.031,127.972,0,10,0.0458,4,29,9790233,1giX1BMGa99gj4x1pAUwV3
Zulato Bai Ras Zula,Lata Mangeshkar,/artist/lata-mangeshkar,277000,Marathi,07-01-2023,0.54,0.219,0.112,0.512,-11.384,0.0611,137.99,0,6,0.1,4,38,5406075,03BAOLLnYgpNz6FbVCcST7
Tuj Kay Devu,Pandurang Dixit|Radharaman Kirtane,/artist/pandurang-dixit|/artist/radharaman-kirtane,189000,Marathi,07-03-2002,0.68,0.94,0.766,0.418,-7.928,0.06,137.979,0,7,0.008,4,55,8356849,1FDfOGo02032wtVPSZrRtZ
Guruduttachi Murti Diste,Anuradha Paudwal,/artist/anuradha-paudwal-2,300000,Marathi,06-02-2005,0.86,0.963,0.864,0.444,-13.178,0.042,132.026,1,6,0.058,4,62,814583,0FhL0YiSxbegDgKRSR68y7
Raya Mala Pavsat Neu Naka,Pushpa Pagdhare,/artist/pushpa-pagdhare,209000,Marathi,12-02-2005,0.96,0.5,0.351,0.738,-12.075,0.018,137.982,1,1,0.0461,4,85,722679,4mEEIFclurk0ICjEbmFcG1
Khelatana Rang Bai Holicha,Sulochana Chavan,/artist/sulochana-chavan,193000,Marathi,07-02-2009,0.16,0.345,0.211,0.432,-13.359,0.047,137.976,0,1,0.0729,4,34,9301047,4J6FqgQM1reyzyKyKU4GwM
Kadhuya Calendar,Milind Shinde,/artist/milind-shinde,380000,Marathi,07-10-2006,0.33,0.06,0.486,0.869,-5.796,0.094,133.273,1,2,0.034,4,56,8259918,2ryOdDWivCGM1gw10XH3iZ
Are Sansar Sansar,Suman Kalyanpur,/artist/suman-kalyanpur,206000,Marathi,06-09-2020,0.48,0.542,0.453,0.608,-4.936,0.07,130.027,1,9,0.0395,4,50,5172454,2AcrgN4iCHFz4qR42i3eUz
Mee Kashala Aarshat Pahu Ga,Usha Mangeshkar,/artist/usha-mangeshkar-2,196000,Marathi,09-03-2002,0.49,0.52,0.805,0.332,-3.719,0.069,139.988,1,11,0.055,4,50,3380856,4w09RH7T8Be8PE8Wqfnro0
Surat Piya Ki Na Chhin Bisaraye,Dr. Vasantrao Deshpande,/artist/dr-vasantrao-deshpande-1,181000,Marathi,01-07-2019,0.4,0.952,0.454,0.709,-2.769,0.024,128.01,0,11,0.01,4,67,9623443,3BtguT5rslkTfwhvDdNEJg
Tula Kadhitari Mee Kuthlntari Pahilay Gon,Jaywant Kulkarni|Usha Mangeshkar,/artist/jaywant-kukarni|/artist/usha-mangeshkar-2,364000,Marathi,02-06-2020,0.34,0.38,0.548,0.626,-7.021,0.0302,128.201,1,8,0.037,4,27,10238454,6P16hh1gu3ByGEwCXmUUGu
Shirshak Geet,Suresh Wadkar|Sudesh Bhonsle|Shailendra Singh,/artist/suresh-wadkar|/artist/sudesh-bhonsle|/artist/shailendra-singh,62000,Marathi,08-12-2002,0.92,0.83,0.917,0.778,-5.134,0.03,130.723,1,1,0.0921,4,25,4558657,5z8EJ61IejNJrGnSoUU6Lu
Me Katyatoon Challoon Thakle,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,523000,Marathi,03-05-2006,0.15,0.039,0.953,0.143,-8.231,0.1,137.796,1,5,0.023,4,56,11002235,3z6RoxA6agBMSRBDKaNK41
Asa Bebhan Ha Vara,Lata Mangeshkar,/artist/lata-mangeshkar,299000,Marathi,05-06-2007,0.04,0.89,0.453,0.5,-6.001,0.1,140.002,1,7,0.02,4,91,9005876,2J6H4tSzIfmiGLME58Awzv
Ye Re Ghana,Asha Bhosle,/artist/asha-bhosle-1,215000,Marathi,10-04-2014,0.39,0.15,0.836,0.935,-5.513,0.09,137.959,0,1,0.017,4,68,7231401,4mdGdWXs45v42OFghiZIep
Aarti Devichi,Rajashree Thosar|Swati Pandit,/artist/rajashree-thosar|/artist/swati-pandit,94000,Marathi,08-08-2014,0.31,0.83,0.04,0.708,-7.284,0.07,130.204,0,1,0.01,4,83,2992558,2rHw7itUUJyCIk3nULxMSq
Shalu Hirva Paach Ni Marva,Usha Mangeshkar,/artist/usha-mangeshkar-2,201000,Marathi,01-06-2013,0.92,0.047,0.775,0.437,-2.616,0.087,127.986,0,4,0.0622,4,53,10221623,0ntPZgfUxfLFwj9En4Mj8K
Padala Piklay Aamba,Sulochana Chavan,/artist/sulochana-chavan,197000,Marathi,08-07-2022,0.19,0.15,0.421,0.056,-8.804,0.008,137.994,0,2,0,4,59,7252295,5wgCy0p2Uwdg4iapODvTCY
Aisa Yei Baa,Pandurang Dixit|Radharaman Kirtane,/artist/pandurang-dixit|/artist/radharaman-kirtane,362000,Marathi,11-03-2012,0.47,0.12,0.89,0.789,-12.481,0.07,139.987,1,4,0.05,4,94,9580779,5vEp5Q870tn2ZzAzVQiXOJ
Pratham Tuj Pahata,Ramdas Kamat,/artist/ramdas-kamat,197000,Marathi,04-02-2008,0.48,0.953,0.024,0.6,-6.952,0.07,134.151,0,4,0.076,4,96,2964742,5MBy3h9S6Xe9bsFA71NPvx
Aarti Saibaba,Rajashree Thosar|Swati Pandit,/artist/rajashree-thosar|/artist/swati-pandit,284000,Marathi,07-07-2012,0.47,0.15,0.877,0.42,-2.504,0.0682,139.977,1,7,0.004,4,52,4821860,61QaQKOUknbyZK5qEM8xB4
Lawal Ratal Aalay Kel,Milind Shinde,/artist/milind-shinde,419000,Marathi,08-02-2002,0.61,0.76,0.394,0.743,-10.429,0.082,140.032,1,7,0.094,4,95,8168468,4qMuhicXxs6xH9rENPn5R8
Diste Konachi Gaadi,Pralhad Shinde,/artist/pralhad-shinde-1,188000,Marathi,06-11-2001,0.46,0.435,0.352,0.876,-10.404,0.04,137.991,1,2,0.094,4,97,493563,5MRXqfzSgqAVHgbQmykC6o
Shri Swami Smarth Jai Jai,Suresh Wadkar,/artist/suresh-wadkar,375000,Marathi,03-10-2007,0.5,0.15,0.219,0.948,-8.849,0.0934,131.988,1,4,0.097,4,37,1444887,4fratzQuLpR9kBLJQNnNtX
Madhu Ithe An Chandra Tithe,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,222000,Marathi,05-04-2004,0.26,0.601,0.474,0.643,-12.696,0.025,135.912,0,7,0.1,4,87,6437744,53Pp99heOW8roMS3cCFimr
Ratris Roj Chale,Mahendra Kapoor,/artist/mahendra-kapoor,254000,Marathi,08-08-2016,0.45,0.48,0.59,0.347,-10.664,0.0616,132.003,0,6,0.0124,4,61,2708561,6GjFQDE8ye84zbXdAKxADY
Kuni Tari Bolava Dajibala,Asha Bhosle,/artist/asha-bhosle-1,207000,Marathi,07-12-2008,0.24,0.599,0.456,0.934,-7.022,0.006,128.002,1,1,0.06,4,78,9180474,6GuR4eQbVRsEvCpOmrdHlJ
Police Wala - Cycle Wala,Shabbir Kumar|Usha Mangeshkar,/artist/shabbir-kumar|/artist/usha-mangeshkar-2,217000,Marathi,06-10-2002,0.25,0.97,0.023,0.582,-7.168,0.1,132.016,0,8,0.03,4,65,1199229,5vbmgCF2hu230uaNYCp3as
Nimbonichya Zadamaage,Suman Kalyanpur,/artist/suman-kalyanpur,216000,Marathi,06-03-2000,0.77,0.029,0.155,0.376,-5.357,0.0103,137.989,0,10,0.0021,4,61,7088018,5EWR8zS4F5HLvTasEBFHwn
Ghan Tami Shukra Bagh Rajya Kari,Lata Mangeshkar,/artist/lata-mangeshkar,334000,Marathi,01-07-2007,0.12,0.22,0.372,0.881,-6.579,0.055,138.071,0,11,0.0789,4,71,9042329,6NX7vEbJJsABazJoWaMJ2t
Peeka Karapala,Ravindra Sathe,/artist/ravindra-sathe,251000,Marathi,07-11-2001,0.77,0.24,0.775,0.643,-12.243,0.0248,137.969,1,0,0.0168,4,99,1648801,4hQNacNmtVWkDJ77Sb8jiW
Aali Majhya Ghari Hi Diwali,Anuradha Paudwal,/artist/anuradha-paudwal-2,294000,Marathi,02-03-2011,0.19,0.887,0.285,0.886,-5.414,0.0873,128.132,0,5,0.02,4,90,9992485,2LrNUCPJ0sDhmtR4bYPeFG
Swapnatalya Kalyano,Asha Bhosle,/artist/asha-bhosle-1,162000,Marathi,11-09-2001,0.18,0.98,0.755,0.684,-3.573,0.0282,127.993,0,7,0.0833,4,88,8195341,3VXquDodpZQ1Rey0XzSW88
Tochi Khara Sadhu,Sudhir Phadke|Uttara Kelkar,/artist/sudhir-phadke|/artist/uttara-kelkar,343000,Marathi,10-06-2004,0.7,0.021,0.452,0.509,-7.445,0.019,129.809,1,0,0.03,4,50,4612983,6LNbvbJ632sEusDtnB6cBv
