song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,valence,time_signature,popularity,Stream,track_id
Ye Jawani Hai Diwani,Kishore Kumar,/artist/kishore-kumar,266000,Hindi,12-09-2003,0.62,0.672,0.316,0.237,-5.054,0.033,191.944,1,1,0.09,4,39,1774890,2T5zJwP354KhQ6XrKevSnr
Phir Chiddi Raat,Lata Mangeshkar|Talat Aziz,/artist/lata-mangeshkar|/artist/talat-aziz,308000,Hindi,12-09-2017,0.91,0.14,0.23,0.371,-3.087,0.069,191.306,1,11,0.092,4,90,998557,5DI7IS8qdv97z9INeqeL15
Pyar Mujh Se Jo Kiya,Jagjit Singh,/artist/jagjeet-singh-1,270000,Hindi,07-03-2003,0.76,0.264,0.094,0.182,-10.492,0.0968,160,1,0,0.0816,4,48,2484125,7yJAOX3aLb7EWfHFDyn26L
Aap Ki Nazron Ne Samjha,Lata Mangeshkar,/artist/lata-mangeshkar,236000,Hindi,07-03-2020,0.15,0.52,0.169,0.68,-11.902,0.0437,139.978,1,5,0.09,4,47,2902574,11IpCZVWahQVaRNoNX5WbF
Ham Bane Tum Bane,Lata Mangeshkar|S. P. Balasubrahmanyam,/artist/lata-mangeshkar|/artist/s-p-balasubrahamanyam,367000,Hindi,05-02-2011,0.47,0.8,0.193,0.055,-3.254,0.01,129.971,1,9,0.0474,4,67,6381877,7ieqOYiTMOD5f4ivjmwFKq
Tere Mere Sapne Ab Ek Rang Hai,Mohammed Rafi,/artist/mohammad-rafi,262000,Hindi,12-11-2010,0.57,0.496,0.741,0.296,-8.15,0.007,110.019,0,4,0.01,4,88,5204629,59HjNZgoziKgAwGOhrKRPJ
Pal Pal Dil Ke Paas,Kishore Kumar,/artist/kishore-kumar,330000,Hindi,09-02-2000,0.36,0.58,0.008,0.221,-8.965,0,139.938,0,0,0.05,4,45,11029624,6sF70gMVf9jg8QEogyVqBl
Lambi Judaai,Reshma,/artist/reshma,388000,Hindi,02-01-2006,0.12,0.9,1,0.982,-2.155,0.0752,208.074,0,11,0.098,4,83,5834366,6ZTtgpoGvCMWqzk8iSDobh
Chalte Chalte,Kishore Kumar,/artist/kishore-kumar,311000,Hindi,08-05-2015,0.32,0.327,0.704,0.954,-3.858,0.05,180.048,1,11,0.08,4,38,498753,34M1n5KBprM9NpSDgUhjwE
Khaike Paan Banaras Wala,Kishore Kumar,/artist/kishore-kumar,237000,Hindi,12-06-2008,0.69,0.94,0.351,0.72,-9.485,0.07,121.876,1,1,0.027,4,66,1715494,3sMxznmdEl4hOFeGozgyfh
Dilbar Mere,Kishore Kumar|Anette,/artist/kishore-kumar|/artist/anette,287000,Hindi,04-05-2005,0.15,0.554,0.233,0.763,-11.293,0.06,202.036,1,1,0.0275,4,66,6441399,03GR8YoEsu0qPUGC13X8C1
Chalte Chalte Yun Hi Koi,Lata Mangeshkar,/artist/lata-mangeshkar,353000,Hindi,06-09-2003,0.87,0.414,0.704,0.368,-10.216,0.01,209.984,0,4,0.035,4,48,5592229,2rCtv5d2xyezYUbwRqBDod
Kya Khoob Lagti Ho,Kanchan|Mukesh,/artist/kanchan|/artist/mukesh,239000,Hindi,01-10-2004,0.69,0.36,0.318,0.995,-4.247,0.093,123.055,1,0,0.09,4,74,7754373,3h5YZTfJ4BBpvLVHS6lGUl
Huzur Is Kadar,Bhupinder Singh|Suresh Wadkar,/artist/bhupinder-singh|/artist/suresh-wadkar,233000,Hindi,09-10-2012,0.53,0.526,0.259,0.874,-2.308,0.01,127.086,1,7,0.09,4,67,3143278,23SMPpHKx2WoVSX7sSOwk9
Taarif Karoon Kya Uski,Mohammed Rafi,/artist/mohammad-rafi,326000,Hindi,07-07-2007,0.23,0.19,0.083,0.823,-6.862,0.02,130.075,1,7,0.06,4,30,3835056,4nsVeDANm1z7CdExUZkZQI
Phoolon Ke Rang Se,Kishore Kumar,/artist/kishore-kumar,306000,Hindi,08-08-2011,0.29,0.57,0.59,0.836,-12.704,0.07,113.03,1,4,0.04,4,61,4958125,5XDngPrHgHqf7eWBxe2D5L
Agar Tum Mil Jao,Shreya Ghoshal,/artist/shreya-ghoshal,360000,Hindi,06-04-2008,1,0.145,0.251,0.029,-10.264,0.05,191.012,0,9,0.01,4,57,8754103,1OQSRDwlz2A7eBoHInb1Rc
Mere Dil Mein Aaj Kya Hai,Kishore Kumar,/artist/kishore-kumar,257000,Hindi,10-07-2012,0.92,0.676,0.299,0.587,-10.649,0.0283,130.009,1,5,0.004,4,82,10896008,3FrJbPYEsWlFKk38UF320a
Mera Kuchh Samaan,Asha Bhosle,/artist/asha-bhosle-1,400000,Hindi,09-01-2007,0.91,0.75,0.755,0.534,-10.555,0.09,124.944,1,0,0.0348,4,88,1908788,2en58opvPKM0Ek6OFpcGJx
Aaj Kahin Na Ja,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,271000,Hindi,11-01-2007,0.04,0.183,0.895,0.567,-9.914,0.037,125.974,1,0,0.0831,4,85,9372297,6pOuNoiEfRwjGeLnJNK4j3
Jawani Jan-E-Man,Asha Bhosle,/artist/asha-bhosle-1,337000,Hindi,02-05-2006,0.03,0.58,0.043,0.465,-8.446,0.023,118.008,1,1,0.072,4,82,2448561,0LViw54cdUYTHCxzaQB5K6
Ek Hasina Thi Ek Diwana Tha,Asha Bhosle|Kishore Kumar|Rishi Kapoor,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/rishi-kapoor,474000,Hindi,03-02-2019,0.1,0.489,0.009,0.515,-4.587,0.089,172.638,1,1,0.08,4,85,4410421,1QqtOXpvfLPW4yEuAXJKDk
Yeh Dosti Hum Nahin,Kishore Kumar|Manna Dey,/artist/kishore-kumar|/artist/manna-dey,321000,Hindi,05-02-2022,0.64,0.46,0.287,0.711,-5.464,0.0515,119.992,1,7,0.06,4,48,11147864,11TCBXUQxfI67zmdMVyJFG
Dil Deewana,Lata Mangeshkar,/artist/lata-mangeshkar,354000,Hindi,12-12-2003,0.74,0.924,0.348,0.873,-13.764,0.1,153.798,1,7,0.01,4,41,820850,02fcjwBDIojIdeB6om1xpE
Tujhse Naraz Nahin Zindagi,Lata Mangeshkar|Gulzar,/artist/lata-mangeshkar|/artist/gulzar,221000,Hindi,03-10-2023,0.62,0.54,0.295,0.663,-8.717,0.08,150.183,1,2,0.034,4,45,4589067,4M6QtwT7kFCMqztO4E96kk
Dream Girl,Kishore Kumar,/artist/kishore-kumar,357000,Hindi,09-04-2011,0.6,0.031,0.731,0.452,-10.466,0.0359,129.07,1,1,0.01,4,75,1961878,4javAhHTsLnWWK8PthfXfB
Ek Main Aur Ek Tu,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,291000,Hindi,02-12-2007,0.69,0.37,0.574,0.531,-10.229,0.01,174.943,0,2,0,4,81,9026718,0m23fTE5D9lfYyVyfm5RoL
Bade Achhe Lagte Hain,Amit Kumar,/artist/amit-kumar,312000,Hindi,01-04-2007,0.25,0.737,0.775,0.334,-2.244,0.05,123.963,0,2,0.0426,4,46,2466317,6MZCYPT3hZPzwJGLnXn1RF
Yeh Tera Ghar Yeh Mera Ghar,Chitra Singh|Jagjit Singh,/artist/chitra-singh|/artist/jagjeet-singh-1,314000,Hindi,05-04-2022,0.59,0.83,0.986,0.526,-10.637,0.005,185.886,1,10,0.03,4,84,564813,6WXzd4sLgTRu4YLRikRHbU
Ae Phoolon Ki Rani,Mohammed Rafi,/artist/mohammad-rafi,259000,Hindi,07-12-2020,0.01,0.407,0.199,0.884,-5.718,0.02,131.931,1,4,0.072,4,89,8391778,6u3ZEin2KdyVsb7uD3R0u7
Muqaddar Ka Sikandar,Kishore Kumar,/artist/kishore-kumar,322000,Hindi,11-04-2018,0.19,0.65,0.057,0.214,-13.274,0.04,110.003,1,0,0.044,4,27,1443913,3okhEt3BVsUrMwxGcWiHPY
Yeh Kya Hua,Kishore Kumar,/artist/kishore-kumar,273000,Hindi,10-06-2002,0.98,0.455,0.328,0.027,-11.377,0.05,107.949,1,6,0.052,4,91,7689173,37tU5UNOzTZe6gY4Jmad79
Ek Do Teen Char,Alka Yagnik,/artist/alka-yagnik,457000,Hindi,01-01-2010,0.12,0.39,0.296,0.444,-4.018,0.041,157.996,1,7,0.0471,4,95,3990585,3yRoV3XxY866zW6PZuwzXy
Jai Jai Shiv Shankar,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,337000,Hindi,08-12-2016,0.02,0.966,0.257,0.686,-9.453,0.1,128.026,0,11,0.096,4,37,4843927,6oZca81sE6EFdB34cPSAxu
Dil Dhundta Hai,Bhupinder Singh|Lata Mangeshkar,/artist/bhupinder-singh|/artist/lata-mangeshkar,498000,Hindi,04-01-2018,0.36,0.01,0.879,0.498,-11.109,0.038,125.906,0,4,0.0622,4,78,8558706,5YjQvWPjtMZ4UyBC1qeTmw
Shokhiyon Mein Ghola Jaye,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,306000,Hindi,02-01-2004,0.59,0.032,0.974,0.012,-10.623,0.08,120.032,0,11,0.06,4,60,9199897,16sWlzgbWI0UmEpctYkGe3
Zindagi Ka Safar,Kishore Kumar,/artist/kishore-kumar,239000,Hindi,09-01-2018,0.55,0.61,0.145,0.971,-11.105,0.057,136.245,0,11,0.056,4,86,7092753,1rF1y4m37WiBWVCEpum7da
Sheesha Ho Ya Dil Ho,Lata Mangeshkar,/artist/lata-mangeshkar,347000,Hindi,10-07-2020,0.73,0.108,0.17,0.938,-4.316,0.0195,109.012,1,5,0.089,4,64,378390,2xKbWOCzAdOGi3sP3kG1JB
Baharo Phool Barsao,Mohammed Rafi,/artist/mohammad-rafi,269000,Hindi,11-03-2005,0.02,0.83,0.658,0.15,-4.954,0.08,128.008,0,5,0.0066,4,91,7443734,06WBL2qDIabVl2Q1gpNvOa
Tera Naam Liya,Anuradha Paudwal|Manhar Udhas,/artist/anuradha-paudwal-2|/artist/manhar-udhas,357000,Hindi,09-03-2021,0.3,0.985,0.957,0.093,-2.547,0.1,127.884,0,11,0.097,4,65,3044179,3Q8WCb10T1EWrjQyb3DCTr
Tu Kahan Ye Bata,Mohammed Rafi,/artist/mohammad-rafi,208000,Hindi,06-03-2013,0.55,0.94,0.236,0.482,-3.88,0.09,127.029,1,0,0.039,4,90,10583889,3fdqvYqbasAbcNLdiZwGvH
O Mere Sona Re Sona,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,301000,Hindi,06-07-2012,0.22,0.534,0.911,0.295,-5.921,0.04,127.949,1,0,0.0079,4,51,1517453,3wY157vtLumAlFxBKTeInE
Tamma Tamma Loge,Anuradha Paudwal|Bappi Lahiri,/artist/anuradha-paudwal-2|/artist/bappi-lahiri,474000,Hindi,11-09-2019,0.51,0.88,0.041,0.652,-8.631,0.003,148.294,1,0,0.0466,4,26,921721,5HF9NzwuIWJqTVBjZ2Sgdg
Raat Baaqi Baat Baaqi,Asha Bhosle|Bappi Lahiri|Shashi Kapoor,/artist/asha-bhosle-1|/artist/bappi-lahiri|/artist/shashi-kapoor,379000,Hindi,03-02-2022,0.25,0.169,0.535,0.835,-9.63,0.06,119.961,1,7,0.06,4,70,7260899,0uYROCXW2Eo3HCBK3lROBd
Mil Gaya Humko Saathi Mil Gaya,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,232000,Hindi,05-03-2013,0.18,0.91,0.15,0.282,-8.741,0.0982,159.958,1,3,0,4,41,10861217,0rIN0YJe3Zxjz4x3jpKHeN
Din Dhal Jaye Haye,Mohammed Rafi,/artist/mohammad-rafi,293000,Hindi,02-08-2002,0.57,0.401,0.333,0.586,-3.565,0.005,112.663,1,6,0.04,4,68,115814,0YSDElkycJ6Z8raNGUlWiZ
In Ankhon Ki Masti,Asha Bhosle,/artist/asha-bhosle-1,343000,Hindi,12-04-2009,0.41,0.64,0.234,0.357,-8.639,0.0459,189.83,0,10,0.0603,4,100,10175898,0gWDDSHXescfwtvkx6pYJQ
Ab Ke Sajan Sawan Mein,Lata Mangeshkar,/artist/lata-mangeshkar,281000,Hindi,06-03-2019,0.37,0.195,0.67,0.593,-3.644,0.02,124.959,1,11,0.03,4,85,5020130,5JJRMBBAMf870VqcrB39gv
Tumne Mujhe Dekha Hokar Meherban,Mohammed Rafi,/artist/mohammad-rafi,278000,Hindi,03-03-2002,0.69,0.11,0.03,0.878,-4.306,0.033,125.968,1,1,0.007,4,27,6574292,2GTq1bumfQ2iS4OUfmAyj3
Mujhe Naulakha Mangawa De Re,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,656000,Hindi,09-01-2013,0.23,0.558,0.183,0.682,-6.996,0.0684,171.958,1,1,0.092,4,48,6400433,6XZxtvrFoZMAz2iZmG5fmv
Kisi Raah Men Kisi Mod Par,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,344000,Hindi,09-01-2019,0.67,0.02,0.488,0.491,-9.826,0.0374,204.072,1,5,0.08,4,32,5194723,1KVnaKg2lfABHpRZS3pFcj
Mann Ki Lagan,Rahat Fateh Ali Khan,/artist/rahat-fateh-ali-khan,293000,Hindi,01-08-2019,0.58,0.949,0.68,0.182,-12.07,0.09,108.05,1,8,0.0926,4,54,6465862,0s8fGVzyn6URNrUVwCE3dV
Chhoti Si Kahani Se,Asha Bhosle,/artist/asha-bhosle-1,438000,Hindi,11-09-2014,0.83,0.98,0.83,0.449,-8.099,0.093,139.841,1,7,0.01,4,63,6098907,1MKE5UISg3HswHtXWYEhN2
Meri Sanson Mein,Udit Narayan,/artist/udit-narayan,459000,Hindi,11-02-2016,0.93,0.179,0.72,0.239,-3.613,0.02,123.055,0,1,0.0252,4,25,4957895,5KbRZnu5zAMiofcaqApl4b
Tumse Milkar Na Jane,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,413000,Hindi,01-12-2005,0.15,0.83,0.152,0.406,-2.118,0.0293,202.036,1,7,0.013,4,41,8377399,1CljcFs9C5K3V7esJYGTTu
Ho Pardesia,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,292000,Hindi,04-11-2004,0.68,0.054,0.784,0.809,-6.393,0.0714,120.97,0,8,0.013,4,84,7661031,2v5Z7GqQ0MeN9j5m0Fbvbz
Achha To Hum Chalte Hain,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,298000,Hindi,08-07-2011,0.73,0.14,0.351,0.849,-11.106,0.0421,207.934,1,10,0.01,4,52,5939910,4oqHIGO83H3Al8bxCEXgqI
Dil Kya Kare,Kishore Kumar,/artist/kishore-kumar,408000,Hindi,03-10-2018,0.36,0.612,0.752,0.179,-11.563,0.0624,120.003,1,11,0.0229,4,50,2461808,5t0qa7vBhsi9kUsncxTXoz
Right Here Right Now,Abhishek Bachchan|Sunidhi Chauhan,/artist/abhishek-bachchan|/artist/sunidhi-chauhan,182000,Hindi,09-04-2007,0.51,0.5,0.822,0.356,-13.231,0.0925,126.17,1,8,0.072,4,49,8235871,3OGQ5gp3dkZ38eIjRKLF4V
Mehbooba Mehbooba,R. D. Burman,/artist/r-d-burman,236000,Hindi,01-12-2011,0.28,0.63,0.662,0.572,-4.404,0.0599,189.868,0,0,0.06,4,43,8623081,7qSO5BdwlMyzpjYNxjijRP
Loote Koi Man Ka Nagar,Lata Mangeshkar|Manhar Udhas,/artist/lata-mangeshkar|/artist/manhar-udhas,275000,Hindi,04-07-2013,0.02,0.15,0.402,0.874,-6.811,0.002,149.937,0,9,0.0369,4,42,6012641,6PrR5HyA5bTZZLWQmYhvoL
Sun Sahiba Sun,Lata Mangeshkar,/artist/lata-mangeshkar,315000,Hindi,03-07-2005,0.5,0.465,0.561,0.181,-10.248,0.009,122.028,0,8,0.017,4,89,2150524,7bsvyXHuCo4LEqdFY9cSS8
Yeh Mera Dil Yaar Ka Diwana,Asha Bhosle,/artist/asha-bhosle-1,253000,Hindi,02-04-2013,0.05,0.99,0.335,0.918,-7.628,0.041,120.079,1,8,0.067,4,42,2665090,36mdvdhb1gbxhyIbMjbecc
Ab Tere Dil Mein To,Alka Yagnik|Kumar Sanu,/artist/alka-yagnik|/artist/kumar-sanu,501000,Hindi,01-04-2003,0.16,0.922,0.875,0.145,-2.087,0.06,172.016,0,11,0.04,4,100,6366807,4wQR2U8RrgFwmS3ySBjmEO
Badan Pe Sitare Lapete Huye,Mohammed Rafi,/artist/mohammad-rafi,288000,Hindi,11-07-2005,0.44,0.92,0.873,0.114,-3.366,0.063,183.998,0,11,0.0407,4,29,645100,1TxXRpyrP10gfp6xr4914m
I Am A Disco Dancer,Vijay Benedict,/artist/vijay-benedict,468000,Hindi,01-02-2019,0.88,0.867,0.689,0.296,-7.171,0.02,192,1,7,0.0867,4,94,1619528,3CoMCZaNOWWgCDeVCGD29q
Aaja Re O Mere,Lata Mangeshkar|Nitin Mukesh,/artist/lata-mangeshkar|/artist/nitin-mukesh,302000,Hindi,02-12-2007,0.48,0.15,0.539,0.972,-9.797,0.03,198.33,1,5,0.0138,4,70,718142,1Qy389BaX0PMacTKn91rd7
Suno Kaho Suna,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,261000,Hindi,02-11-2000,0.96,0.333,0.627,0.051,-9.593,0.0529,129.996,0,5,0.0345,4,50,9652058,24SjmxSt4YvMvkVmMHVVzv
Main Pal Do Pal Ka Shair Hoon,Mukesh,/artist/mukesh,204000,Hindi,04-10-2019,0.34,0.27,0.277,0.541,-10.344,0.01,119.001,1,4,0.0407,4,83,10412251,2MAQWNhW0jKI0qWnNNO8C9
Ek Din Bik Jayega Mati Ke Mol (Happy),Mukesh,/artist/mukesh,338000,Hindi,06-04-2010,0.8,0.802,0.566,0.607,-10.037,0.051,129.059,0,4,0.0793,4,81,5945241,2kVkpyTGbPkDkFNsb0OMMO
Woh Kagaz Ki Kashti (Part 1),Jagjit Singh,/artist/jagjeet-singh-1,242000,Hindi,05-06-2019,0.67,0.68,0.275,0.82,-2.575,0.0394,125.073,1,1,0.0198,4,62,3448126,6vVd0gRyw9ofKurSDajKrm
Zindagi Kaisi Hai Paheli,Manna Dey,/artist/manna-dey,209000,Hindi,08-06-2021,0.06,0.777,0.651,0.438,-3.37,0.03,173.934,1,10,0.0346,4,69,6098965,3JlCtKzdOP25gelnwMI9RF
Aao Na Gale Lag Jao Na,Asha Bhosle,/artist/asha-bhosle-1,296000,Hindi,03-02-2005,0.56,0.65,0.58,0.242,-7.082,0.084,115.03,0,7,0.0383,4,59,8103410,0CYPWCzses6SznboW6cxbM
Mere Mehboob Tujhe Meri Muhabbat,Mohammed Rafi,/artist/mohammad-rafi,422000,Hindi,03-03-2016,0.69,0.595,0.485,0.791,-2.254,0.0357,191.602,1,2,0.007,4,71,8593883,74hUmSan0lMuECWsgja68G
Jhilmil Sitaron Ka Angan Hoga,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,328000,Hindi,10-02-2003,0.16,0.19,0.511,0.412,-13.257,0.06,205.846,0,0,0.0561,4,99,2672970,7GUTUoxLRI03fjSNdNTpnv
Na Jiya Lage Na,Lata Mangeshkar,/artist/lata-mangeshkar,202000,Hindi,03-06-2011,0.6,0.53,0.163,0.56,-8.101,0.0395,109.891,1,4,0.0249,4,59,5179892,4ArO0zdB8zZI3V00qCLO26
Dil Cheez Kya Hai,Asha Bhosle,/artist/asha-bhosle-1,371000,Hindi,08-08-2010,0.4,0.28,0.589,0.816,-3.551,0.09,128.109,1,8,0.0331,4,29,3699401,221V4MxzMsy5N7nDj7wODt
Phir Wohi Raat Hai Khwab Ki,Kishore Kumar,/artist/kishore-kumar,268000,Hindi,01-01-2011,0.32,0.294,0.284,0.803,-12.162,0.015,115.98,1,0,0.062,4,26,1472225,3L8glbSS5e1NqSGVtUZ4yN
Pag Ghunghroo Baandh,Kishore Kumar,/artist/kishore-kumar,480000,Hindi,12-12-2021,0.07,0.14,0.644,0.304,-3.814,0.016,160.05,1,11,0.1,4,67,8659980,6HaxjsaAU4UE3x5x8Dzadw
Naam Goom Jayega,Lata Mangeshkar|Bhupinder Singh,/artist/lata-mangeshkar|/artist/bhupinder-singh,312000,Hindi,08-04-2013,0.17,0.629,0.606,0.152,-2.048,0.06,107.989,0,0,0.032,4,93,3558347,2KTP44IQ9n51VoRM1Otijb
Likha Hai Teri Ankhon Mein,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,255000,Hindi,10-04-2020,0.98,0.43,0.898,0.447,-5.949,0.0453,108.038,1,7,0.0554,4,37,767430,3UbyjZOYu8zbtEQF5Z55gb
Yeh Jo Mohabbat Hai,Kishore Kumar,/artist/kishore-kumar,248000,Hindi,01-02-2011,0.8,0.149,0.343,0.927,-8.352,0.024,204.122,0,11,0.08,4,38,5866222,6UIW6bm2VJKMP4T0jqgD2D
Tu Hi Meri Shab Hai,K.K.,/artist/kk,389000,Hindi,11-10-2014,0.03,0.64,0.043,0.409,-4.362,0.0788,117.64,0,10,0.0033,4,46,8823564,1ufeADg0jivKpOFiAv3PYg
Yeh Reshmi Zulfen,Mohammed Rafi,/artist/mohammad-rafi,321000,Hindi,04-06-2021,0.54,0.996,0.303,0.629,-3.954,0.0687,124.988,0,5,0.035,4,69,7173533,5qKSGBOd4fbe9OQX5FRSfq
Aye Watan Tere Liye,Mohammad Aziz,/artist/mohammad-aziz,487000,Hindi,02-02-2012,0.96,0.17,0.941,0.757,-7.349,0.07,128.16,1,7,0.0722,4,73,9493789,6r6dOvCiqgZ3XkRloVjHkh
Main Shair To Nahin,Shailender Singh,/artist/shailender-singh,333000,Hindi,03-09-2004,0.73,0.505,0.097,0.699,-2.238,0.04,126.021,0,5,0.01,4,84,6928798,5YG3JN18pDZGnbSVyWrYqe
Piya Tose Naina Lage Re,Lata Mangeshkar,/artist/lata-mangeshkar,509000,Hindi,10-08-2008,0.34,0.34,0.694,0.435,-8.9,0.077,161.964,1,7,0.05,4,38,688914,4ZgEoMRgvKpDyPX9ZLlLT8
Jo Wada Kiya Woh Nibhana Padega (Sad),Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,193000,Hindi,02-01-2009,0.25,0.722,0.091,0.34,-12.402,0.0464,143.994,0,10,0.075,4,99,8250508,0ZZWpBliMCeiSDcaqZEAb3
Mera Jeevan Kora Kagaz,Kishore Kumar,/artist/kishore-kumar,215000,Hindi,08-08-2003,0.89,0.41,0.239,0.172,-9.81,0.056,174.03,1,3,0.06,4,27,293228,1MUol1Uw9JKRL7mV17iBwT
O Meri Soni Meri Tamanna,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,271000,Hindi,06-02-2023,0.3,0.842,0.929,0.116,-10.26,0.02,190.012,1,1,0.045,4,83,1692089,1IZHyKpvgxTjACPSBWQxbf
So Gaya Yeh Jahan,Nitin Mukesh|Shabbir Kumar|Alka Yagnik,/artist/nitin-mukesh|/artist/shabbir-kumar|/artist/alka-yagnik,364000,Hindi,02-09-2019,0.43,0.04,0.805,0.103,-11.205,0.0847,168.176,0,5,0.02,4,97,4560939,2d3hA3u1tT60HrlICs3K0H
Mujhe Teri Mohabbat Ka Sahara,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,381000,Hindi,04-04-2020,0.57,0.198,0.027,0.993,-11.736,0.01,174.038,1,4,0.09,4,45,8632303,2CDCpj1lFBsf8ruoi8KNWb
Lakdi Ki Kathi,Gauri Bapat|Gurpreet Kaur|Vanita Mishra,/artist/gauri-bapat|/artist/gurpreet-kaur|/artist/vanita-mishra,242000,Hindi,01-06-2006,0.53,0.26,0.278,0.262,-11.222,0.079,113.987,1,10,0.0171,4,96,4052445,5d97PYAjFXDMTeJWpMyzL5
Mere Naina Sawan Bhadon,Kishore Kumar,/artist/kishore-kumar,329000,Hindi,10-05-2018,0.22,0.08,0.366,0.388,-8.146,0.006,210.104,0,1,0.08,4,60,6104584,3T1jpUBXHbU6omrnkvSuBf
Diwana Leke Aaya Hai,Kishore Kumar,/artist/kishore-kumar,279000,Hindi,04-11-2004,0.74,0.718,0.699,0.163,-13.511,0.069,120.09,0,7,0.0771,4,56,3970814,43EOEGMRiwwAH8MBpwYzfn
Yaar Ki Khabar Mil Gai,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,507000,Hindi,08-07-2009,0.5,0.34,0.165,0.414,-2.791,0.0565,127.97,1,8,0.0883,4,81,5481231,5VW4qYuNV5n0zZCdrXjShN
Tere Liye Palkon Ki Jhalar,Lata Mangeshkar,/artist/lata-mangeshkar,331000,Hindi,04-03-2011,0.62,0.912,0.983,0.633,-9.075,0.02,129.992,0,6,0.0978,4,30,5542660,0TJQOGiD7t5inNJS7QGNJn
Ho Gayi Hai Mohabbat,Aslam,/artist/aslam,246000,Hindi,06-05-2012,0.54,0.2,0.631,0.198,-7.646,0.086,127.975,1,0,0.057,4,64,9065388,6V3jiKjIpIS3LM71VmAL7A
Zindagi Pyar Ka Geet Hai - Kishore Kumar,Kishore Kumar,/artist/kishore-kumar,289000,Hindi,11-06-2022,0.12,0.226,0.356,0.157,-10.847,0.02,143.989,1,1,0.089,4,97,526904,1obxEviVCcZQLL8RFaeq8L
Solah Baras Ki Bali Umar,Lata Mangeshkar|Anup Jalota,/artist/lata-mangeshkar|/artist/anup-jalota,373000,Hindi,12-04-2019,0.53,0.35,0.969,0.004,-10.289,0.0395,166.196,0,7,0.015,4,80,3466940,7sOjOFCqQSF8CBOJa6hM8j
Sawan Ka Mahina,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,328000,Hindi,05-06-2002,0.97,0.352,0.335,0.952,-6.913,0.0672,160.114,1,0,0.0148,4,86,6521898,4v4wIJBIsNZedLRyFhpuBZ
Tu Is Tarah Se Mere Zindagi Main,Mohammed Rafi,/artist/mohammad-rafi,394000,Hindi,07-07-2010,0.61,0.04,0.418,0.659,-12.526,0.01,113.085,0,10,0.0742,4,70,9620529,3ELDXr7BysduefVsAhtQwq
Tujh Sang Preet,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,335000,Hindi,08-11-2019,0.9,0.876,0.135,0.287,-9.226,0.01,119.002,0,1,0.0291,4,73,8795488,0JXmavedvYmIJV85tBkgBk
Humko Tumse Ho Gaya Hai Pyar,Kishore Kumar|Lata Mangeshkar|Mohammed Rafi|Mukesh,/artist/kishore-kumar|/artist/lata-mangeshkar|/artist/mohammad-rafi|/artist/mukesh,453000,Hindi,09-02-2022,0.75,0.74,0.009,0.655,-4.432,0.008,163.983,1,7,0.047,4,97,4937954,7cqSZn61vxGzPuc2UuQC5e
Jab Chhaye Mera Jadoo,Asha Bhosle,/artist/asha-bhosle-1,322000,Hindi,01-08-2005,0.62,0.463,0.512,0.616,-5.243,0.06,123.017,1,9,0.0099,4,71,7399377,04WctaZh8kY6aZAnKrDqgV
Dikhai Diye Yun,Lata Mangeshkar,/artist/lata-mangeshkar,261000,Hindi,09-02-2015,0.51,0.64,0.855,0.018,-6.817,0.06,160.05,1,0,0.08,4,59,6316340,1xjFQsOPRH8N0bx5VgrA4C
Yeh Dil Na Hota Bechara,Kishore Kumar,/artist/kishore-kumar,268000,Hindi,03-05-2014,0.06,0.907,0.841,0.69,-6.463,0.09,112.026,1,8,0.06,4,70,1391319,4E8gF3S73wobSzCEFYVS4w
